"","V1","V2","geometry"
"4519","48.8754209778","2.32669527207","c(48.8754209778, 2.32669527207)"
"4520","48.8170113708","2.49767247074","c(48.8170113708, 2.49767247074)"
"4521","48.8447550573","2.31929387021","c(48.8447550573, 2.31929387021)"
"4522","48.844323383","2.31756467618","c(48.844323383, 2.31756467618)"
"4523","48.8585333595","2.32308924879","c(48.8585333595, 2.32308924879)"
"4524","48.8571026384","2.36196178363","c(48.8571026384, 2.36196178363)"
"4525","48.8565748712","2.34138156984","c(48.8565748712, 2.34138156984)"
"4526","48.8773530953","2.34938142395","c(48.8773530953, 2.34938142395)"
"4527","48.8724706658","2.31076910123","c(48.8724706658, 2.31076910123)"
"4528","48.8034027917","2.54994619988","c(48.8034027917, 2.54994619988)"
"4529","48.8404690464","2.34585990801","c(48.8404690464, 2.34585990801)"
"4530","48.8682233476","2.40132438054","c(48.8682233476, 2.40132438054)"
"4531","48.8159171816","2.37787881648","c(48.8159171816, 2.37787881648)"
"4532","48.8652698527","2.30310337973","c(48.8652698527, 2.30310337973)"
"4533","48.8363880998","2.35191781479","c(48.8363880998, 2.35191781479)"
"4534","48.8249750619","2.29187293451","c(48.8249750619, 2.29187293451)"
"4535","48.8979593432","2.35925506958","c(48.8979593432, 2.35925506958)"
"4536","48.8568760492","2.30463436614","c(48.8568760492, 2.30463436614)"
"4537","48.8327732945","2.36259004905","c(48.8327732945, 2.36259004905)"
"4538","48.8222507351","2.32411998201","c(48.8222507351, 2.32411998201)"
"4539","48.8611933956","2.35328695987","c(48.8611933956, 2.35328695987)"
"4540","48.8845233792","2.26797278107","c(48.8845233792, 2.26797278107)"
"4541","48.8372509371","2.35167298828","c(48.8372509371, 2.35167298828)"
"4542","48.8379519812","2.32294510009","c(48.8379519812, 2.32294510009)"
"4543","48.8722873206","2.37673767732","c(48.8722873206, 2.37673767732)"
"4544","48.8788060137","2.40902248977","c(48.8788060137, 2.40902248977)"
"4545","48.8451247851","2.33202571934","c(48.8451247851, 2.33202571934)"
"4546","48.8572278606","2.30979622583","c(48.8572278606, 2.30979622583)"
"4547","48.875825718","2.34334512457","c(48.875825718, 2.34334512457)"
"4548","48.8825113355","2.38620254099","c(48.8825113355, 2.38620254099)"
"4549","48.8445945535","2.33281555578","c(48.8445945535, 2.33281555578)"
"4550","48.8447830483","2.32844448329","c(48.8447830483, 2.32844448329)"
"4551","48.864298671","2.30125141045","c(48.864298671, 2.30125141045)"
"4552","48.8336909893","2.28671918599","c(48.8336909893, 2.28671918599)"
"4553","48.8268320616","2.36445203184","c(48.8268320616, 2.36445203184)"
"4554","48.8892696222","2.2880551248","c(48.8892696222, 2.2880551248)"
"4555","48.8983508941","2.12182892544","c(48.8983508941, 2.12182892544)"
"4556","48.809396078","2.18863112034","c(48.809396078, 2.18863112034)"
"4557","48.9070616303","2.3668390864","c(48.9070616303, 2.3668390864)"
"4558","48.7289245758","2.36935994392","c(48.7289245758, 2.36935994392)"
"4559","48.8361274398","2.35208111784","c(48.8361274398, 2.35208111784)"
"4560","48.812941234","2.1918462248","c(48.812941234, 2.1918462248)"
"4561","48.7925840957","2.29455388547","c(48.7925840957, 2.29455388547)"
"4562","48.7028686842","2.07060021452","c(48.7028686842, 2.07060021452)"
"4563","48.8351087742","2.47168391616","c(48.8351087742, 2.47168391616)"
"4564","48.804892812","2.18833106059","c(48.804892812, 2.18833106059)"
"4565","48.7947399977","2.29135520161","c(48.7947399977, 2.29135520161)"
"4566","48.8841532631","2.36735747747","c(48.8841532631, 2.36735747747)"
"4567","48.9140567451","2.40357633451","c(48.9140567451, 2.40357633451)"
"4568","48.8055703722","2.18398856764","c(48.8055703722, 2.18398856764)"
"4569","48.7891211562","2.28785074656","c(48.7891211562, 2.28785074656)"
"4570","48.8481982688","2.32802174863","c(48.8481982688, 2.32802174863)"
"4571","48.844472156","2.3739114213","c(48.844472156, 2.3739114213)"
"4572","48.8814960493","2.40413424776","c(48.8814960493, 2.40413424776)"
"4573","48.8113501449","2.25832694431","c(48.8113501449, 2.25832694431)"
"4574","48.850067668","2.38442877074","c(48.850067668, 2.38442877074)"
"4575","48.8428305421","2.31266330776","c(48.8428305421, 2.31266330776)"
"4576","48.8178276551","2.22201939369","c(48.8178276551, 2.22201939369)"
"4577","48.8062798173","2.25651132702","c(48.8062798173, 2.25651132702)"
"4578","48.8214898191","2.41385676233","c(48.8214898191, 2.41385676233)"
"4579","48.8339338198","2.31790897216","c(48.8339338198, 2.31790897216)"
"4580","48.8096941043","2.23212083313","c(48.8096941043, 2.23212083313)"
"4581","48.7967094881","2.27422552827","c(48.7967094881, 2.27422552827)"
"4582","48.8533798778","2.41045818742","c(48.8533798778, 2.41045818742)"
"4583","48.8800510618","2.41566020606","c(48.8800510618, 2.41566020606)"
"4584","48.9108134147","2.23432892503","c(48.9108134147, 2.23432892503)"
"4585","48.7865617848","2.2459598261","c(48.7865617848, 2.2459598261)"
"4586","48.8188528525","2.31994251178","c(48.8188528525, 2.31994251178)"
"4587","48.8429069785","2.26014439788","c(48.8429069785, 2.26014439788)"
"4588","48.849966396","2.22104918477","c(48.849966396, 2.22104918477)"
"4589","48.7955042528","2.27262170969","c(48.7955042528, 2.27262170969)"
"4590","48.8196512475","2.51221657531","c(48.8196512475, 2.51221657531)"
"4591","48.8329916918","2.33668289664","c(48.8329916918, 2.33668289664)"
"4592","48.8321273762","2.28726525592","c(48.8321273762, 2.28726525592)"
"4593","48.7890189077","2.28028792074","c(48.7890189077, 2.28028792074)"
"4594","48.7693881849","2.46490559616","c(48.7693881849, 2.46490559616)"
"4595","48.8576637258","2.3800362968","c(48.8576637258, 2.3800362968)"
"4596","48.8702349865","2.32363099955","c(48.8702349865, 2.32363099955)"
"4597","48.9241355798","2.47270597319","c(48.9241355798, 2.47270597319)"
"4598","48.8246920751","2.50045939879","c(48.8246920751, 2.50045939879)"
"4599","48.9631675501","2.51238782786","c(48.9631675501, 2.51238782786)"
"4600","48.8915553958","2.29603971817","c(48.8915553958, 2.29603971817)"
"4601","48.9271285301","2.4724410275","c(48.9271285301, 2.4724410275)"
"4602","48.8224295584","2.49194530828","c(48.8224295584, 2.49194530828)"
"4603","48.8410253553","2.28792386733","c(48.8410253553, 2.28792386733)"
"4604","48.9169316153","2.28738796266","c(48.9169316153, 2.28738796266)"
"4605","48.9285063197","2.46161523463","c(48.9285063197, 2.46161523463)"
"4606","48.7967643446","2.45743604529","c(48.7967643446, 2.45743604529)"
"4607","48.8252234802","2.31098377884","c(48.8252234802, 2.31098377884)"
"4608","48.9313721795","2.26672344685","c(48.9313721795, 2.26672344685)"
"4609","48.9371187092","2.45874396426","c(48.9371187092, 2.45874396426)"
"4610","48.8039488646","2.44466275176","c(48.8039488646, 2.44466275176)"
"4611","48.8444030921","2.39025165316","c(48.8444030921, 2.39025165316)"
"4612","48.937549861","2.25829828905","c(48.937549861, 2.25829828905)"
"4613","48.9448391988","2.37845749157","c(48.9448391988, 2.37845749157)"
"4614","48.8143575183","2.46225354923","c(48.8143575183, 2.46225354923)"
"4615","48.8655072215","2.32036285586","c(48.8655072215, 2.32036285586)"
"4616","48.9209177879","2.27850642795","c(48.9209177879, 2.27850642795)"
"4617","48.9666914227","2.31803678634","c(48.9666914227, 2.31803678634)"
"4618","48.782691138","2.46427185387","c(48.782691138, 2.46427185387)"
"4619","48.8140886611","2.5116534667","c(48.8140886611, 2.5116534667)"
"4620","48.8377376824","2.23443304732","c(48.8377376824, 2.23443304732)"
"4621","48.9563474297","2.35857027726","c(48.9563474297, 2.35857027726)"
"4622","48.8134405042","2.42169715161","c(48.8134405042, 2.42169715161)"
"4623","48.8236998864","2.54330529376","c(48.8236998864, 2.54330529376)"
"4624","48.9024741786","2.27415141454","c(48.9024741786, 2.27415141454)"
"4625","48.9662592197","2.36115401358","c(48.9662592197, 2.36115401358)"
"4626","48.8002054597","2.42847828466","c(48.8002054597, 2.42847828466)"
"4627","48.7991295254","2.54199693765","c(48.7991295254, 2.54199693765)"
"4628","48.9108579538","2.29126596889","c(48.9108579538, 2.29126596889)"
"4629","48.8380374713","2.59309887746","c(48.8380374713, 2.59309887746)"
"4630","48.8012454022","2.43186790355","c(48.8012454022, 2.43186790355)"
"4631","48.8202566284","2.46768476797","c(48.8202566284, 2.46768476797)"
"4632","48.9349522203","2.29196752875","c(48.9349522203, 2.29196752875)"
"4633","48.848445748","2.60103505473","c(48.848445748, 2.60103505473)"
"4634","48.780007588","2.46060688251","c(48.780007588, 2.46060688251)"
"4635","48.8059927033","2.5491540047","c(48.8059927033, 2.5491540047)"
"4636","48.9263778631","2.244035855","c(48.9263778631, 2.244035855)"
"4637","48.8546926794","2.5966676703","c(48.8546926794, 2.5966676703)"
"4638","48.8170113708","2.49767247074","c(48.8170113708, 2.49767247074)"
"4639","48.8210104284","2.28915424833","c(48.8210104284, 2.28915424833)"
"4640","48.9072219361","2.30227135759","c(48.9072219361, 2.30227135759)"
"4641","48.8558261419","2.58347559047","c(48.8558261419, 2.58347559047)"
"4642","48.8100493761","2.43686443999","c(48.8100493761, 2.43686443999)"
"4643","48.8292569948","2.26355430033","c(48.8292569948, 2.26355430033)"
"4644","48.9311812772","2.30252796723","c(48.9311812772, 2.30252796723)"
"4645","48.8467902961","2.61369101","c(48.8467902961, 2.61369101)"
"4646","48.7708940574","2.46868944284","c(48.7708940574, 2.46868944284)"
"4647","48.8264355563","2.30579692297","c(48.8264355563, 2.30579692297)"
"4648","48.93372468","2.30293547323","c(48.93372468, 2.30293547323)"
"4649","48.8436930545","2.61605744532","c(48.8436930545, 2.61605744532)"
"4650","48.7846971989","2.45379018733","c(48.7846971989, 2.45379018733)"
"4651","48.8307434709","2.31953014583","c(48.8307434709, 2.31953014583)"
"4652","48.9384789587","2.28010985877","c(48.9384789587, 2.28010985877)"
"4653","48.9698987633","2.31320352317","c(48.9698987633, 2.31320352317)"
"4654","48.7738552729","2.48792511256","c(48.7738552729, 2.48792511256)"
"4655","48.7740688312","2.48243194344","c(48.7740688312, 2.48243194344)"
"4656","48.9469710689","2.24977013775","c(48.9469710689, 2.24977013775)"
"4657","48.9678677234","2.36164613433","c(48.9678677234, 2.36164613433)"
"4658","48.785291754","2.452404177","c(48.785291754, 2.452404177)"
"4659","48.7737486362","2.48695931664","c(48.7737486362, 2.48695931664)"
"4660","48.9035228486","2.31806021485","c(48.9035228486, 2.31806021485)"
"4661","49.0026576183","2.38154941998","c(49.0026576183, 2.38154941998)"
"4662","48.7776281377","2.46682976269","c(48.7776281377, 2.46682976269)"
"4663","48.7753283164","2.51470546499","c(48.7753283164, 2.51470546499)"
"4664","48.9004814536","2.30170337935","c(48.9004814536, 2.30170337935)"
"4665","48.9861091448","2.39237668513","c(48.9861091448, 2.39237668513)"
"4666","48.7722043636","2.50585608971","c(48.7722043636, 2.50585608971)"
"4667","48.8379864459","2.53494780134","c(48.8379864459, 2.53494780134)"
"4668","48.905866863","2.3098113503","c(48.905866863, 2.3098113503)"
"4669","48.9694628384","2.39902005977","c(48.9694628384, 2.39902005977)"
"4670","48.8214916642","2.46424431265","c(48.8214916642, 2.46424431265)"
"4671","48.813090065","2.51230333017","c(48.813090065, 2.51230333017)"
"4672","48.8696065591","2.33255456838","c(48.8696065591, 2.33255456838)"
"4673","48.9915921094","2.38963774297","c(48.9915921094, 2.38963774297)"
"4674","48.8233777341","2.47358634876","c(48.8233777341, 2.47358634876)"
"4675","48.8136897829","2.50141825395","c(48.8136897829, 2.50141825395)"
"4676","48.8717365632","2.33273148835","c(48.8717365632, 2.33273148835)"
"4677","48.9992445051","2.41373762523","c(48.9992445051, 2.41373762523)"
"4678","48.8226766652","2.47361172958","c(48.8226766652, 2.47361172958)"
"4679","48.8015752375","2.41019466597","c(48.8015752375, 2.41019466597)"
"4680","48.9169689965","2.33615016902","c(48.9169689965, 2.33615016902)"
"4681","49.0166036879","2.38325548849","c(49.0166036879, 2.38325548849)"
"4682","48.7720242559","2.50610026845","c(48.7720242559, 2.50610026845)"
"4683","48.8026386402","2.40540686541","c(48.8026386402, 2.40540686541)"
"4684","48.8866578926","2.24780047979","c(48.8866578926, 2.24780047979)"
"4685","48.9207958466","2.35682374991","c(48.9207958466, 2.35682374991)"
"4686","48.7915508695","2.53240409018","c(48.7915508695, 2.53240409018)"
"4687","48.8092028391","2.45809079444","c(48.8092028391, 2.45809079444)"
"4688","48.8954105347","2.29502800995","c(48.8954105347, 2.29502800995)"
"4689","48.9334376895","2.36945945467","c(48.9334376895, 2.36945945467)"
"4690","48.8063606924","2.54944125305","c(48.8063606924, 2.54944125305)"
"4691","48.8054539956","2.43994434255","c(48.8054539956, 2.43994434255)"
"4692","48.8989329854","2.29362112312","c(48.8989329854, 2.29362112312)"
"4693","48.8743861115","2.24241261467","c(48.8743861115, 2.24241261467)"
"4694","48.8834290513","2.49761909385","c(48.8834290513, 2.49761909385)"
"4695","48.7801367438","2.46595201608","c(48.7801367438, 2.46595201608)"
"4696","48.9208318568","2.31806743803","c(48.9208318568, 2.31806743803)"
"4697","48.8764838897","2.41446940736","c(48.8764838897, 2.41446940736)"
"4698","48.7855462242","2.44946682117","c(48.7855462242, 2.44946682117)"
"4699","48.7802330889","2.45983221274","c(48.7802330889, 2.45983221274)"
"4700","48.9402715952","2.32702310078","c(48.9402715952, 2.32702310078)"
"4701","48.97157505","2.39831276197","c(48.97157505, 2.39831276197)"
"4702","48.8005402641","2.45642437946","c(48.8005402641, 2.45642437946)"
"4703","48.7761615304","2.46825400245","c(48.7761615304, 2.46825400245)"
"4704","48.9264411568","2.34194631555","c(48.9264411568, 2.34194631555)"
"4705","48.7039678464","2.33027448323","c(48.7039678464, 2.33027448323)"
"4706","48.8290680942","2.26329592388","c(48.8290680942, 2.26329592388)"
"4707","48.7682825578","2.47310185078","c(48.7682825578, 2.47310185078)"
"4708","48.9038556588","2.31994137964","c(48.9038556588, 2.31994137964)"
"4709","48.913284742","2.41682857505","c(48.913284742, 2.41682857505)"
"4710","48.8277883124","2.27266317786","c(48.8277883124, 2.27266317786)"
"4711","48.8416428244","2.5839529253","c(48.8416428244, 2.5839529253)"
"4712","48.9035228486","2.31806021485","c(48.9035228486, 2.31806021485)"
"4713","48.9063743772","2.43951722974","c(48.9063743772, 2.43951722974)"
"4714","48.8939193761","2.41405922748","c(48.8939193761, 2.41405922748)"
"4715","48.772131745","2.50635897955","c(48.772131745, 2.50635897955)"
"4716","48.8607713252","2.32396039412","c(48.8607713252, 2.32396039412)"
"4717","48.9065092065","2.43949022939","c(48.9065092065, 2.43949022939)"
"4718","48.8782413287","2.48532618907","c(48.8782413287, 2.48532618907)"
"4719","48.84191228","2.58403590451","c(48.84191228, 2.58403590451)"
"4720","48.8758609715","2.28883085833","c(48.8758609715, 2.28883085833)"
"4721","48.913284742","2.41682857505","c(48.913284742, 2.41682857505)"
"4722","48.808536367","2.4503465724","c(48.808536367, 2.4503465724)"
"4723","48.8090819503","2.45312372115","c(48.8090819503, 2.45312372115)"
"4724","48.8967713495","2.23999991126","c(48.8967713495, 2.23999991126)"
"4725","48.9071733271","2.42960732093","c(48.9071733271, 2.42960732093)"
"4726","48.9269038267","2.47246771818","c(48.9269038267, 2.47246771818)"
"4727","48.7569969858","2.38885748576","c(48.7569969858, 2.38885748576)"
"4728","48.8866578926","2.24780047979","c(48.8866578926, 2.24780047979)"
"4729","48.9065361672","2.44948344753","c(48.9065361672, 2.44948344753)"
"4730","48.8410923868","2.22700565606","c(48.8410923868, 2.22700565606)"
"4731","48.9067118685","2.44409867982","c(48.9067118685, 2.44409867982)"
"4732","48.8615967541","2.31460227168","c(48.8615967541, 2.31460227168)"
"4733","48.9105840252","2.51334171745","c(48.9105840252, 2.51334171745)"
"4734","48.8270228625","2.59529062213","c(48.8270228625, 2.59529062213)"
"4735","48.9063743772","2.43951722974","c(48.9063743772, 2.43951722974)"
"4736","48.8747971261","2.30563133234","c(48.8747971261, 2.30563133234)"
"4737","48.906577136","2.44401660248","c(48.906577136, 2.44401660248)"
"4738","48.8065147859","2.6182118039","c(48.8065147859, 2.6182118039)"
"4739","48.8061033481","2.42599859241","c(48.8061033481, 2.42599859241)"
"4740","48.8810725101","2.25426909716","c(48.8810725101, 2.25426909716)"
"4741","48.9201905588","2.52549754156","c(48.9201905588, 2.52549754156)"
"4742","48.8115026399","2.62215800639","c(48.8115026399, 2.62215800639)"
"4743","48.8072064315","2.50999748605","c(48.8072064315, 2.50999748605)"
"4744","48.8792297228","2.25369975276","c(48.8792297228, 2.25369975276)"
"4745","48.9157171667","2.49958713406","c(48.9157171667, 2.49958713406)"
"4746","48.8148245091","2.42184910375","c(48.8148245091, 2.42184910375)"
"4747","48.7822665779","2.45767451235","c(48.7822665779, 2.45767451235)"
"4748","48.8806020712","2.23842232877","c(48.8806020712, 2.23842232877)"
"4749","48.8275010463","2.38142712593","c(48.8275010463, 2.38142712593)"
"4750","48.8112744798","2.44403832278","c(48.8112744798, 2.44403832278)"
"4751","48.8301104898","2.60529808237","c(48.8301104898, 2.60529808237)"
"4752","48.8883289351","2.27516351212","c(48.8883289351, 2.27516351212)"
"4753","48.8287245279","2.37817471152","c(48.8287245279, 2.37817471152)"
"4754","48.8153112712","2.43189354234","c(48.8153112712, 2.43189354234)"
"4755","48.817629212","2.61587661274","c(48.817629212, 2.61587661274)"
"4756","48.8892085462","2.27302275662","c(48.8892085462, 2.27302275662)"
"4757","48.8260432099","2.35303108212","c(48.8260432099, 2.35303108212)"
"4758","48.8095565392","2.45492100648","c(48.8095565392, 2.45492100648)"
"4759","48.8148245091","2.42184910375","c(48.8148245091, 2.42184910375)"
"4760","48.9506309666","2.23049742418","c(48.9506309666, 2.23049742418)"
"4761","48.8282366963","2.32586088717","c(48.8282366963, 2.32586088717)"
"4762","48.8151485365","2.44366523399","c(48.8151485365, 2.44366523399)"
"4763","48.7998381484","2.46606887466","c(48.7998381484, 2.46606887466)"
"4764","48.92120581","2.24988184066","c(48.92120581, 2.24988184066)"
"4765","48.8422910849","2.22107999306","c(48.8422910849, 2.22107999306)"
"4766","48.8153112712","2.43189354234","c(48.8153112712, 2.43189354234)"
"4767","48.7999426989","2.50480331729","c(48.7999426989, 2.50480331729)"
"4768","48.945596597","2.15485439622","c(48.945596597, 2.15485439622)"
"4769","48.8450558566","2.2176559133","c(48.8450558566, 2.2176559133)"
"4770","48.7690049198","2.42079550204","c(48.7690049198, 2.42079550204)"
"4771","48.7821700698","2.49419191176","c(48.7821700698, 2.49419191176)"
"4772","48.9175382998","2.23738369329","c(48.9175382998, 2.23738369329)"
"4773","48.8401956176","2.22917247499","c(48.8401956176, 2.22917247499)"
"4774","48.8101564511","2.43778998443","c(48.8101564511, 2.43778998443)"
"4775","48.7685578708","2.46804447196","c(48.7685578708, 2.46804447196)"
"4776","48.9299520538","2.28361095267","c(48.9299520538, 2.28361095267)"
"4777","48.84069619","2.2475257139","c(48.84069619, 2.2475257139)"
"4778","48.9735632319","2.51363794629","c(48.9735632319, 2.51363794629)"
"4779","48.7683507112","2.46843826301","c(48.7683507112, 2.46843826301)"
"4780","48.9308152796","2.21224752536","c(48.9308152796, 2.21224752536)"
"4781","48.8364835323","2.23930964207","c(48.8364835323, 2.23930964207)"
"4782","48.8978154986","2.35952762718","c(48.8978154986, 2.35952762718)"
"4783","48.7820432671","2.49492595981","c(48.7820432671, 2.49492595981)"
"4784","48.9425180094","2.19770341502","c(48.9425180094, 2.19770341502)"
"4785","48.8342002301","2.25030063565","c(48.8342002301, 2.25030063565)"
"4786","48.8578699344","2.38141213096","c(48.8578699344, 2.38141213096)"
"4787","48.8018192091","2.50618355472","c(48.8018192091, 2.50618355472)"
"4788","48.9301922289","2.22751159591","c(48.9301922289, 2.22751159591)"
"4789","48.8299857244","2.23959416885","c(48.8299857244, 2.23959416885)"
"4790","48.8874162987","2.40817583506","c(48.8874162987, 2.40817583506)"
"4791","48.7682825578","2.47310185078","c(48.7682825578, 2.47310185078)"
"4792","48.9458600781","2.25449269737","c(48.9458600781, 2.25449269737)"
"4793","48.8050370141","2.36359700589","c(48.8050370141, 2.36359700589)"
"4794","48.8596564158","2.38654873356","c(48.8596564158, 2.38654873356)"
"4795","48.9196649453","2.45082101584","c(48.9196649453, 2.45082101584)"
"4796","48.9425039834","2.17260084174","c(48.9425039834, 2.17260084174)"
"4797","48.8031403399","2.36468452967","c(48.8031403399, 2.36468452967)"
"4798","48.882248516","2.40838679418","c(48.882248516, 2.40838679418)"
"4799","48.9094677506","2.44755376819","c(48.9094677506, 2.44755376819)"
"4800","48.8848153323","2.22621765953","c(48.8848153323, 2.22621765953)"
"4801","48.7595329914","2.35156985265","c(48.7595329914, 2.35156985265)"
"4802","49.0062220025","2.50604536639","c(49.0062220025, 2.50604536639)"
"4803","48.9835419772","2.51719458678","c(48.9835419772, 2.51719458678)"
"4804","48.8626032799","2.19654268161","c(48.8626032799, 2.19654268161)"
"4805","48.7294463044","2.36782495847","c(48.7294463044, 2.36782495847)"
"4806","49.0099804994","2.55959331074","c(49.0099804994, 2.55959331074)"
"4807","48.8359909144","2.63091062878","c(48.8359909144, 2.63091062878)"
"4808","48.8866243794","2.23946020196","c(48.8866243794, 2.23946020196)"
"4809","48.700754181","2.37159672201","c(48.700754181, 2.37159672201)"
"4810","49.0010853199","2.52762219578","c(49.0010853199, 2.52762219578)"
"4811","48.882472813","2.40902756647","c(48.882472813, 2.40902756647)"
"4812","48.8842712899","2.23079762598","c(48.8842712899, 2.23079762598)"
"4813","48.7550265625","2.3689682657","c(48.7550265625, 2.3689682657)"
"4814","48.912405953","2.48172880775","c(48.912405953, 2.48172880775)"
"4815","49.0104842625","2.55930860256","c(49.0104842625, 2.55930860256)"
"4816","48.8593780619","2.19014963151","c(48.8593780619, 2.19014963151)"
"4817","48.7799868146","2.36752830454","c(48.7799868146, 2.36752830454)"
"4818","48.9280690471","2.47515762687","c(48.9280690471, 2.47515762687)"
"4819","48.919531376","2.47521671692","c(48.919531376, 2.47521671692)"
"4820","48.8705199188","2.20326496734","c(48.8705199188, 2.20326496734)"
"4821","48.8440592777","2.37208647707","c(48.8440592777, 2.37208647707)"
"4822","48.8539249443","2.41544365876","c(48.8539249443, 2.41544365876)"
"4823","48.8619413179","2.41606871346","c(48.8619413179, 2.41606871346)"
"4824","48.8632775097","2.19669069278","c(48.8632775097, 2.19669069278)"
"4825","48.7963222215","2.29229249926","c(48.7963222215, 2.29229249926)"
"4826","49.0115644963","2.51524296869","c(49.0115644963, 2.51524296869)"
"4827","48.9497990728","2.43958936687","c(48.9497990728, 2.43958936687)"
"4828","48.8645865835","2.17985007734","c(48.8645865835, 2.17985007734)"
"4829","48.7979675411","2.29374678","c(48.7979675411, 2.29374678)"
"4830","48.9120556765","2.52077763954","c(48.9120556765, 2.52077763954)"
"4831","48.9947019096","2.52387047404","c(48.9947019096, 2.52387047404)"
"4832","48.8621219539","2.1716846105","c(48.8621219539, 2.1716846105)"
"4833","48.8674108288","2.36358782556","c(48.8674108288, 2.36358782556)"
"4834","49.0123550404","2.52133857014","c(49.0123550404, 2.52133857014)"
"4835","48.9943877703","2.52362352497","c(48.9943877703, 2.52362352497)"
"4836","48.8887521236","2.23678498961","c(48.8887521236, 2.23678498961)"
"4837","48.8845691225","2.31928007606","c(48.8845691225, 2.31928007606)"
"4838","49.0153677849","2.54199253046","c(49.0153677849, 2.54199253046)"
"4839","48.9987518406","2.5257425183","c(48.9987518406, 2.5257425183)"
"4840","48.8768698401","2.18488145192","c(48.8768698401, 2.18488145192)"
"4841","48.8821701004","2.32357335589","c(48.8821701004, 2.32357335589)"
"4842","48.9022363403","2.46252006532","c(48.9022363403, 2.46252006532)"
"4843","49.0105195469","2.55966393228","c(49.0105195469, 2.55966393228)"
"4844","48.8806736659","2.17966496669","c(48.8806736659, 2.17966496669)"
"4845","48.8782782913","2.35352388242","c(48.8782782913, 2.35352388242)"
"4846","48.8944901684","2.42058887477","c(48.8944901684, 2.42058887477)"
"4847","48.8760666877","2.35821026231","c(48.8760666877, 2.35821026231)"
"4848","48.8872687239","2.17186322016","c(48.8872687239, 2.17186322016)"
"4849","48.906878315","2.44880252209","c(48.906878315, 2.44880252209)"
"4850","48.855343994","2.58193425992","c(48.855343994, 2.58193425992)"
"4851","48.8547963897","2.64029213496","c(48.8547963897, 2.64029213496)"
"4852","48.8853091945","2.25975425784","c(48.8853091945, 2.25975425784)"
"4853","48.8527103404","2.33737725298","c(48.8527103404, 2.33737725298)"
"4854","48.8504272892","2.58219705651","c(48.8504272892, 2.58219705651)"
"4855","48.8692908999","2.64118063537","c(48.8692908999, 2.64118063537)"
"4856","48.8860032756","2.20987533205","c(48.8860032756, 2.20987533205)"
"4857","48.7829083113","2.26586419386","c(48.7829083113, 2.26586419386)"
"4858","48.8632388427","2.57559645723","c(48.8632388427, 2.57559645723)"
"4859","48.9914451236","2.52622115043","c(48.9914451236, 2.52622115043)"
"4860","48.8972393567","2.19579435791","c(48.8972393567, 2.19579435791)"
"4861","48.8799588001","2.2879276988","c(48.8799588001, 2.2879276988)"
"4862","48.8615601956","2.57906221629","c(48.8615601956, 2.57906221629)"
"4863","49.0123550404","2.52133857014","c(49.0123550404, 2.52133857014)"
"4864","48.8896171827","2.21963829518","c(48.8896171827, 2.21963829518)"
"4865","48.8414357014","2.39353010737","c(48.8414357014, 2.39353010737)"
"4866","48.8249539879","2.26699058475","c(48.8249539879, 2.26699058475)"
"4867","48.8997777795","2.44957786192","c(48.8997777795, 2.44957786192)"
"4868","48.8979862147","2.21273564867","c(48.8979862147, 2.21273564867)"
"4869","48.777784963","2.22975111213","c(48.777784963, 2.22975111213)"
"4870","48.8217456813","2.31301357129","c(48.8217456813, 2.31301357129)"
"4871","48.8205994593","2.25975560911","c(48.8205994593, 2.25975560911)"
"4872","48.8928115211","2.19820525995","c(48.8928115211, 2.19820525995)"
"4873","48.8070289878","2.52621659654","c(48.8070289878, 2.52621659654)"
"4874","49.003366573","2.56435911581","c(49.003366573, 2.56435911581)"
"4875","48.9039786895","2.47182169242","c(48.9039786895, 2.47182169242)"
"4876","48.8480779783","2.25163916034","c(48.8480779783, 2.25163916034)"
"4877","48.7517771024","2.27192849164","c(48.7517771024, 2.27192849164)"
"4878","48.9213594983","2.47192139603","c(48.9213594983, 2.47192139603)"
"4879","48.8893962519","2.48391341057","c(48.8893962519, 2.48391341057)"
"4880","48.8671345364","2.2330942063","c(48.8671345364, 2.2330942063)"
"4881","48.8613780267","2.3021115835","c(48.8613780267, 2.3021115835)"
"4882","48.9252750641","2.47433189672","c(48.9252750641, 2.47433189672)"
"4883","48.9169591054","2.4844005254","c(48.9169591054, 2.4844005254)"
"4884","48.8654891864","2.19735219801","c(48.8654891864, 2.19735219801)"
"4885","48.7793836803","2.27999929023","c(48.7793836803, 2.27999929023)"
"4886","48.9106189358","2.48056490676","c(48.9106189358, 2.48056490676)"
"4887","48.8678271689","2.52235122863","c(48.8678271689, 2.52235122863)"
"4888","48.8839168256","2.17872845025","c(48.8839168256, 2.17872845025)"
"4889","48.8430486308","2.38390495922","c(48.8430486308, 2.38390495922)"
"4890","48.8794732784","2.35571806124","c(48.8794732784, 2.35571806124)"
"4891","48.8331076618","2.24361802055","c(48.8331076618, 2.24361802055)"
"4892","48.863008219","2.20482363967","c(48.863008219, 2.20482363967)"
"4893","48.791538435","2.28673299786","c(48.791538435, 2.28673299786)"
"4894","48.8811535357","2.35791253463","c(48.8811535357, 2.35791253463)"
"4895","48.8454832336","2.25540178688","c(48.8454832336, 2.25540178688)"
"4896","48.8953504853","2.2504842736","c(48.8953504853, 2.2504842736)"
"4897","48.7816665621","2.26355382281","c(48.7816665621, 2.26355382281)"
"4898","48.9038736796","2.46928576606","c(48.9038736796, 2.46928576606)"
